pl_name,pl_radj,pl_bmassj,pl_orbper,st_teff
Kepler-315 b,0.336,0.04300,96.10114100,5796.00
Kepler-316 b,0.095,0.00377,2.24050800,4204.00
Kepler-320 c,0.122,0.00771,17.93493700,6435.00
LSPM J2116+0234 b,0.331,0.04185,14.43990000,3475.00
Kepler-399 b,0.086,0.00264,14.42528100,5502.00
Kepler-402 b,0.109,0.00624,4.02875100,6090.00
Kepler-402 d,0.123,0.00780,8.92109900,6090.00
Kepler-402 e,0.130,0.00859,11.24286100,6090.00
Kepler-406 b,0.128,0.02000,2.42629000,5538.00
Kepler-407 c,1.100,12.60000,3000.00000000,5476.00
Kepler-473 b,0.364,0.04920,14.55731705,5816.00
Kepler-48 c,0.242,0.04597,9.67395000,5194.00
Kepler-539 c,1.180,2.40000,1000.00000000,5820.00
NGTS-3 A b,1.480,2.38000,1.67537280,5600.00
Kepler-1805 b,0.138,0.00945,8.84794044,3867.00
Kepler-1813 b,0.126,0.00812,2.81816006,5167.00
Kepler-1807 b,0.241,0.02450,10.86060047,6455.00
Kepler-1824 b,0.212,0.01970,95.61100006,6002.00
Kepler-1858 b,0.216,0.02030,88.07160187,4939.00
Kepler-53 c,0.283,0.11327,38.55830380,5858.00
Kepler-500 b,0.230,0.02260,8.50832440,5813.00
Kepler-509 b,0.222,0.02130,41.74600392,6060.00
Kepler-514 b,0.153,0.01130,5.65179605,6106.00
Kepler-519 b,0.187,0.01590,24.30789460,5260.00
Kepler-53 b,0.258,0.34925,18.64895250,5858.00
Kepler-53 d,0.189,0.01620,9.75196200,6085.00
MOA-2007-BLG-192L b,0.146,0.01000,,
MOA-2008-BLG-379L b,1.160,4.10000,,
Kepler-982 b,0.201,0.01790,15.77382210,6139.00
Kepler-984 b,0.189,0.01620,43.03422720,5610.00
Kepler-990 b,0.232,0.02290,9.91723428,5948.00
MOA-2010-BLG-073L b,1.110,11.00000,,
MOA-2011-BLG-028L b,0.535,0.09000,,
TOI-1444 c,0.309,0.03713,16.06600000,5430.00
XO-5 b,1.140,1.19000,4.18775580,5430.00
HD 202772 A b,1.545,1.01700,3.30895800,6272.00
HD 110082 b,0.285,0.03250,10.18271000,6200.00
OGLE-2003-BLG-235L b,1.180,2.60000,,
OGLE-2006-BLG-109L c,0.994,0.27000,4927.50000000,
Lupus-TR-3 b,0.890,0.81000,3.91405000,5000.00
MOA-2011-BLG-262L b,0.383,0.05300,,
MOA-2009-BLG-319L b,0.860,0.21200,,
MOA-bin-29 b,1.260,0.60000,,
Kepler-95 b,0.305,0.04100,11.52310000,5699.00
Kepler-950 b,0.801,0.18800,98.71804060,5857.00
OGLE-2005-BLG-169L b,0.343,0.04440,,
OGLE-2012-BLG-0406L b,1.180,2.73000,,
OGLE-2012-BLG-0950L b,0.585,0.11000,,
OGLE-2016-BLG-0263L b,1.160,4.10000,,
OGLE-2016-BLG-1190L b,1.100,13.38000,1220.00000000,
Kepler-1757 b,0.263,0.02830,19.65640068,5288.00
K2-266 e,0.244,0.04499,19.48200000,4285.00
TOI-421 b,0.239,0.02256,5.19672000,5325.00
TrES-5 b,1.194,1.79000,1.48224686,5171.00
KELT-18 b,1.570,1.18000,2.87175180,6670.00
NGC 2682 YBP 401 b,1.270,0.46000,4.08700000,6165.00
OGLE-2017-BLG-0373L b,1.250,0.40100,,
OGLE-2018-BLG-0677L b,0.162,0.01250,,
Pr0211 c,1.120,7.79000,4850.00000000,5300.00
Kepler-660 b,0.229,0.02240,9.27358194,4779.00
SWEEPS-4 b,0.810,3.80000,4.20000000,
OGLE-2011-BLG-0173L b,0.804,0.19000,,
OGLE-2011-BLG-0251L b,1.270,0.53000,,
OGLE-2018-BLG-0596L b,0.340,0.04383,,
Kepler-969 b,0.185,0.01550,34.17317140,5214.00
Kepler-974 b,0.140,0.00972,4.19449651,3687.00
Kepler-99 b,0.132,0.01900,4.60358000,4782.00
WASP-139 b,0.800,0.11700,5.92426200,5310.00
WASP-162 b,1.000,5.20000,9.62468000,5300.00
WASP-132 b,0.897,0.41000,7.13351400,4714.00
WASP-132 c,0.165,0.11752,1.01153400,4714.00
OGLE-2017-BLG-0604L b,1.270,0.51000,,
MOA-2011-BLG-293L b,1.150,4.80000,3000.00000000,
WASP-1 b,1.483,0.85400,2.51994540,6110.00
WASP-61 b,1.410,2.68000,3.85590000,6250.00
WASP-65 b,1.112,1.55000,2.31142430,5600.00
WASP-78 b,1.930,1.11000,2.17518000,6100.00
WASP-90 b,1.630,0.63000,3.91624300,6430.00
TOI-2525 b,0.774,0.08400,23.28560000,5096.00
4 UMa b,1.130,7.10000,269.30000000,4415.00
HATS-32 b,1.249,0.92000,2.81265480,5700.00
Qatar-5 b,1.107,4.32000,2.87923190,5747.00
TOI-1516 b,1.360,3.16000,2.05601400,6520.00
OGLE-2017-BLG-1522L b,1.250,0.75000,,
NN Ser d,1.190,2.30000,2883.50000000,57000.00
K2-329 b,0.774,0.26000,12.45512250,5282.00
Kepler-783 c,0.208,0.01900,7.05395000,5411.49
Kepler-589 b,0.203,0.01820,16.54964934,5296.00
HD 106315 c,0.388,0.04782,21.05704000,6327.00
Kepler-418 c,0.466,0.07470,12.21829987,5822.00
HATS-74 A b,1.032,1.46000,1.73185606,3776.90
HATS-71 b,1.024,0.37000,3.79552020,3405.00
HD 11977 b,1.130,6.54000,711.00000000,4970.00
HD 136352 c,0.260,0.03536,27.59221000,5664.00
HD 136352 d,0.229,0.02775,107.24500000,5664.00
Kepler-471 b,1.335,117.00000,5.01423457,6733.00
Wendelstein-1 b,1.031,0.59200,2.66341600,4251.00
KPS-1 b,1.030,1.09000,1.70629100,5165.00
KOI-217 b,1.110,,3.90512000,5545.00
Kepler-1972 b,0.072,0.00636,7.54425000,5818.00
NGTS-9 b,1.070,2.90000,4.43527000,6330.00
Ross 128 b,0.099,0.00440,9.86580000,3192.00
OGLE-2012-BLG-0563L b,1.210,0.39000,,
HATS-76 b,1.079,2.62900,1.94164230,4016.00
OGLE-2013-BLG-1761L b,1.180,2.70000,,
ROXs 42 B b,1.120,9.00000,,3433.00
OGLE-2016-BLG-1067L b,1.280,0.43000,,
HATS-34 b,1.430,0.94100,2.10616070,5380.00
KELT-10 b,1.399,0.67900,4.16627390,5948.00
K2-261 b,0.850,0.18800,11.63347800,5445.00
HD 20794 c,0.121,0.00760,40.11400000,5401.00
WASP-55 b,1.330,0.61000,4.46563000,5900.00
WASP-73 b,1.420,2.86000,4.08722000,6030.00
Kepler-11 e,0.374,0.02500,31.99960000,5663.00
KELT-21 b,1.586,3.91000,3.61276470,7598.00
K2-321 b,0.174,0.01400,2.29800000,3855.00
KELT-16 b,1.415,2.75000,0.96899510,6236.00
WASP-94 A b,1.580,0.50000,3.95019000,6170.00
K2-325 b,0.196,0.01720,6.93000000,3287.00
KELT-23 A b,1.323,0.93800,2.25525100,5899.00
Kepler-12 b,1.754,0.43200,4.43796290,5947.00
OGLE-2015-BLG-1771L b,1.280,0.43300,,
Kepler-1962 b,0.108,0.00614,7.99145985,5700.00
Kepler-1963 b,0.066,0.00106,1.96226001,5726.00
TOI-411 c,0.208,0.03058,9.57308300,6169.00
Kepler-7 b,1.622,0.44100,4.88548920,5933.00
WASP-135 b,1.300,1.90000,1.40137940,5675.00
WASP-177 b,1.580,0.50800,3.07172200,5017.00
WASP-58 b,1.430,0.97000,5.01718000,5800.00
HD 20794 b,0.129,0.00850,18.31500000,5401.00
Kepler-1972 c,0.077,0.00664,11.32950000,5818.00
Kepler-412 b,1.341,0.94100,1.72086040,5750.00
Kepler-15 b,0.960,0.66000,4.94278200,5515.00
Kepler-485 b,1.286,112.00000,3.24325980,5958.00
K2-105 b,0.320,0.09439,8.26699280,5636.00
OGLE-2018-BLG-1011L c,1.180,2.80000,,
2M0437 b,1.160,4.00000,,3100.00
Kepler-281 b,0.252,0.02630,14.64600800,5723.00
Kepler-305 d,0.242,0.02863,16.73866100,5100.00
Kepler-418 b,1.200,1.10000,86.67856000,5820.00
Kepler-487 b,1.019,,15.35876840,5444.00
Kepler-1656 b,0.448,0.15000,31.56200000,5569.00
Kepler-731 b,1.238,,3.85560355,5849.00
K2-232 b,1.000,0.39800,11.16845400,6154.00
TOI-122 b,0.243,0.02470,5.07803000,3403.00
TOI-125 c,0.246,0.02086,9.15059000,5320.00
Kepler-661 b,0.274,0.03030,6.02930132,4483.00
Pr0201 b,1.270,0.54000,4.42640000,6174.00
UZ For c,,7.70000,1916.25000000,5286.90
Kepler-970 b,0.233,0.02300,16.73652500,4290.00
Kepler-897 b,0.213,0.01980,8.04726420,5839.00
Kepler-923 b,0.123,0.00780,6.93366476,5988.00
Kepler-924 b,0.274,0.03030,61.03701170,6167.00
Kepler-925 b,0.209,0.01910,33.86785310,4673.00
Kepler-928 b,0.142,0.00993,3.93246130,4700.00
WASP-160 B b,1.090,0.27800,3.76849520,5298.00
GJ 3929 b,0.097,0.00551,2.61623500,3384.00
WASP-43 b,0.930,1.78000,0.81347500,4400.00
TOI-2109 b,1.347,5.02000,0.67247414,6540.00
Kepler-347 b,0.176,0.01430,12.79836000,6088.00
Kepler-763 b,0.109,0.00624,1.19655156,5166.00
Kepler-763 c,0.146,0.00819,4.09667624,4999.00
Kepler-8 b,1.416,0.59000,3.52249910,6213.00
Kepler-68 e,0.997,0.27200,3455.00000000,5847.00
Kepler-126 c,0.141,0.00982,21.86974100,6239.00
Kepler-68 c,0.087,0.00409,9.60502700,5847.00
Kepler-491 b,0.796,0.18600,4.22538451,5582.00
K2-324 b,0.217,0.02040,3.26200000,3752.00
TOI-1444 b,0.125,0.01218,0.47026940,5430.00
TOI-2154 b,1.453,0.92000,3.82408010,6280.00
TOI-2180 b,1.010,2.75500,260.79000000,5695.00
TOI-2337 b,0.900,1.60000,2.99432000,4780.00
L 363-38 b,0.179,0.01469,8.78100000,3129.00
TOI-2257 b,0.196,0.01710,35.18934600,3430.00
TOI-1431 b,1.490,3.12000,2.65023700,7690.00
TOI-1452 b,0.149,0.01517,11.06201000,3185.00
TOI-1518 b,1.875,2.30000,1.90260300,7300.00
K2-405 b,0.408,0.05960,3.43547100,4927.00
K2-87 b,0.678,0.14100,9.72661800,5747.00
GJ 229 A c,0.256,0.02700,121.93268000,3912.54
HD 105618 b,0.485,0.08000,10.02245000,5671.00
WASP-148 b,0.756,0.28700,8.80380900,5555.00
Wendelstein-2 b,1.159,0.73100,1.75222390,4591.00
TOI-2048 b,0.233,0.02300,13.79019000,5185.00
EPIC 249893012 d,0.352,0.03203,35.74700000,5430.00
GJ 15 A c,0.595,0.11327,7600.00000000,3607.00
Kepler-41 b,1.290,0.56000,1.85555820,5750.00
HAT-P-49 b,1.590,2.20000,2.69155000,6820.00
Kepler-425 b,0.978,0.25000,3.79701816,5170.00
Kepler-670 b,1.176,,2.81650485,5709.00
TOI-2096 b,0.111,0.00653,3.11906330,3300.00
TOI-1695 b,0.170,0.02001,3.13427910,3690.00
KMT-2021-BLG-0712L b,0.616,0.12016,,
HAT-P-5 b,1.210,0.98000,2.78849000,5960.00
HAT-P-52 b,1.009,0.81800,2.75359530,5131.00
GJ 1265 b,0.234,0.02328,3.65110000,3236.00
HAT-P-31 b,1.090,2.27000,5.00542000,6065.00
K2-320 b,0.234,0.02320,1.99500000,3157.00
TOI-1268 b,0.812,0.30331,8.15770940,5300.00
TOI-1811 b,0.994,0.97200,3.71307650,4766.00
TOI-561 e,0.227,0.03964,77.03000000,5372.00
CoRoT-27 b,1.007,10.39000,3.57532000,5900.00
Kepler-1345 b,0.211,0.01940,44.61695570,6449.00
kap And b,1.100,13.61600,,10900.00
ome Ser b,1.200,1.70000,277.02000000,4770.00
MASCARA-4 b,1.530,3.10000,2.82406000,7800.00
NGTS-11 b,0.817,0.34400,35.45533000,5050.00
tau Gem b,1.080,20.60000,305.50000000,4388.00
GJ 273 b,0.135,0.00909,18.64980000,3382.00
GJ 163 c,0.223,0.02140,25.63058000,3500.00
HD 153557 c,0.389,0.05500,15.27018000,4837.00
HD 142 c,1.110,10.90100,10159.64279000,6245.00
HD 156098 c,1.140,5.22800,7841.58390000,6419.19
HIP 67851 b,1.210,1.56800,88.87622000,4890.00
HIP 90988 b,1.190,2.10200,455.73816000,4883.00
HD 125612 c,0.363,0.04900,4.15466000,5900.00
omi CrB b,1.210,1.50000,187.83000000,4749.00
tau Boo b,1.140,5.95000,3.31245680,6466.27
Kepler-1885 b,0.135,0.00910,2.52255988,5591.00
Kepler-1910 b,0.106,0.00560,5.68876982,4234.00
Kepler-1925 b,0.268,0.02920,46.71640015,5856.00
Kepler-1938 b,0.163,0.01260,13.06260014,4522.00
Kepler-1948 b,0.092,0.00343,15.57129955,3872.00
TOI-2411 b,0.150,0.01090,0.78269420,4099.00
WASP-41 c,1.170,3.18000,421.00000000,5545.00
TOI-1759 b,0.280,0.03398,18.85019000,4065.00
HATS-56 b,1.688,0.60200,4.32479900,6536.00
HD 332231 b,0.867,0.24400,18.71204000,6089.00
Kepler-1745 b,0.172,0.01380,3.01619005,5611.00
Kepler-1836 b,0.228,0.02220,5.25416994,6123.00
Kepler-1837 b,0.184,0.01550,5.90608978,5966.00
Kepler-1844 b,0.271,0.02980,3.92451000,5776.00
Kepler-1857 b,0.175,0.01420,8.94340992,6074.00
Kepler-1957 b,0.084,0.00248,2.18662000,4904.00
Kepler-1961 b,0.144,0.01020,5.60471010,5401.00
Kepler-352 b,0.077,0.00178,10.05537000,5212.00
Kepler-487 d,0.248,0.02560,2.41839004,5422.00
K2-285 e,0.174,0.03367,14.76289000,4975.00
K2-30 b,1.039,0.57900,4.09850300,5425.00
K2-333 b,0.551,0.09950,14.75928700,5880.00
K2-348 c,0.238,0.02390,12.55017100,5077.00
TOI-1062 c,0.276,0.03077,7.97200000,5328.00
TOI-1064 b,0.231,0.04248,6.44386800,4734.00
TIC 237913194 b,1.117,1.94200,15.16886500,5788.00
Kepler-1886 b,0.230,0.02260,24.27580070,5745.00
Kepler-1888 b,0.118,0.00729,11.39169979,5557.00
Kepler-1906 b,0.248,0.02560,7.36268997,5868.00
Kepler-1922 b,0.204,0.01840,13.22259998,5931.00
KIC 5479689 b,1.270,0.50000,1.70153100,5459.10
WASP-35 b,1.300,0.71000,3.16158000,5990.00
WASP-38 b,1.230,3.44000,6.87188000,6180.00
WASP-7 b,1.330,0.96000,4.95464160,6400.00
eps Eri b,1.250,0.66000,2671.00000000,5020.38
Kepler-1747 b,0.381,0.05300,6.23031998,5477.00
Kepler-457 d,0.266,0.02890,10.69060040,6474.00
Kepler-607 c,0.246,0.02530,39.67679977,5244.00
Kepler-716 c,0.124,0.00793,3.96999000,5012.00
Kepler-799 b,0.614,0.11900,133.46052350,5681.00
Kepler-799 c,0.248,0.02560,15.19419956,5588.00
WASP-71 b,1.180,1.39000,2.90367000,6050.00
KOI-3503 b,0.106,0.02895,21.18500000,6001.00
KOI-1833 d,0.230,0.03467,7.68500000,4413.00
KOI-3503 c,0.108,0.03260,31.82800000,6001.00
GJ 667 C f,0.129,0.00800,39.02600000,3350.00
GJ 3138 c,0.167,0.01315,5.97400000,3717.00
GJ 4276 b,0.377,0.05213,13.35200000,3387.00
GJ 414 A b,0.235,0.02391,50.80000000,4120.00
GJ 667 C b,0.199,0.01800,7.20040000,3350.00
GJ 667 C c,0.158,0.01200,28.14000000,3350.00
GJ 667 C e,0.129,0.00800,62.24000000,3350.00
CoRoT-24 b,0.330,0.01800,5.11340000,4950.00
WASP-136 b,1.380,1.51000,5.21535700,6260.00
WASP-105 b,0.960,1.80000,7.87288000,5070.00
KELT-19 A b,1.910,4.07000,4.61170930,7500.00
HATS-42 b,1.400,1.88000,2.29210200,6060.00
K2-237 b,1.445,1.36300,2.18053539,6360.00
Kepler-432 c,1.180,2.43000,406.20000000,4995.00
HATS-52 b,1.382,2.24000,1.36665436,6010.00
KELT-2 A b,1.350,1.70000,4.11379000,6327.00
Kepler-104 b,0.277,0.06200,11.42754800,5711.00
K2-18 c,0.236,0.02363,8.96200000,3457.00
WASP-16 b,1.220,1.24000,3.11860000,5700.00
GJ 581 e,0.104,0.00530,3.14900000,3396.00
NGTS-14 A b,0.444,0.09200,3.53571730,5187.00
HD 219134 g,0.293,0.03400,94.20000000,4913.00
TOI-163 b,1.489,1.22000,4.23130600,6495.00
WASP-190 b,1.150,1.00000,5.36775300,6400.00
TOI-178 c,0.149,0.01501,3.23845000,4316.00
TOI-178 e,0.197,0.01214,9.96188100,4316.00
CoRoT-18 b,1.310,3.47000,1.90006930,5440.00
TOI-3331 A b,1.158,2.27000,2.01802310,5609.00
WASP-144 b,0.850,0.44000,2.27831520,5200.00
WASP-172 b,1.570,0.47000,5.47743300,6900.00
Qatar-8 b,1.285,0.37100,3.71495000,5738.00
WASP-178 b,1.810,1.66000,3.34482850,9360.00
HD 136352 b,0.148,0.01485,11.57797000,5664.00
GU Psc b,1.265,11.30000,,4031.81
Kepler-865 b,0.222,0.02130,14.16399294,5570.00
Kepler-949 b,0.260,0.02770,8.68930730,5403.00
Kepler-949 c,0.461,0.02870,20.99757968,5211.00
TOI-216.01,0.901,0.56000,34.52552800,5026.00
TOI-2842 b,1.146,0.37000,3.55140580,5910.00
TOI-4087 b,1.164,0.73000,3.17748350,6060.00
TOI-4145 A b,1.187,0.43000,4.06644280,5281.00
WASP-22 b,1.230,0.67000,3.53269000,6000.00
WASP-2 b,1.081,0.93100,2.15217500,5180.00
TOI-150.01,1.255,2.51000,5.85748700,6255.00
WASP-184 b,1.330,0.57000,5.18170000,6000.00
Kepler-427 b,1.230,0.29000,10.29099400,5800.00
HAT-P-65 b,1.890,0.52700,2.60545520,5835.00
NGTS-2 b,1.595,0.74000,4.51116400,6478.00
TOI-4463 A b,1.183,0.79400,2.88071980,5640.00
55 Cnc c,0.760,0.17140,44.39890000,5172.00
WASP-89 b,1.040,5.90000,3.35642270,5130.00
K2-114 b,0.932,2.01000,11.39093110,4920.00
GJ 3090 b,0.190,0.01051,2.85313600,3556.00
HATS-27 b,1.500,0.53000,4.63703800,6438.00
WASP-114 b,1.339,1.76900,1.54877430,5940.00
WASP-88 b,1.460,0.42000,4.95400000,6430.00
WASP-99 b,1.020,2.43000,5.75251000,6150.00
KMT-2018-BLG-2602L b,1.220,1.15000,,
K2-275 b,0.209,0.01910,3.28096260,4841.00
K2-370 b,0.286,0.03270,2.14084000,5377.00
TOI-2583 A b,1.290,0.25000,4.52072650,5936.00
HD 219134 f,0.117,0.02297,22.71700000,4699.00
TOI-700 b,0.082,0.00222,9.97721900,3459.00
TOI-763 b,0.203,0.03080,5.60570000,5450.00
K2-19 d,0.099,0.03146,2.50810000,5322.00
HAT-P-27 b,1.020,0.62000,3.03957700,5316.00
HAT-P-34 b,1.197,3.33000,5.45265400,6442.00
HAT-P-35 b,1.332,1.05600,3.64670600,6096.00
HATS-17 b,0.777,1.33800,16.25461100,5846.00
HD 219134 b,0.143,0.01491,3.09292600,4699.00
LP 890-9 b,0.118,0.04153,2.72990250,2850.00
TOI-1468 c,0.184,0.02089,15.53248200,3496.00
TOI-1710 b,0.476,0.08904,24.28342900,5665.00
TOI-277 b,0.236,0.02360,3.99400000,4031.00
WASP-83 b,1.040,0.30000,4.97125200,5510.00
Kepler-490 b,1.039,,3.26869515,6045.00
CoRoT-19 b,1.290,1.11000,3.89713000,6090.00
CoRoT-11 b,1.430,2.33000,2.99433000,6440.00
HD 219134 c,0.135,0.01372,6.76458000,4699.00
HD 219134 d,0.144,0.05088,46.85900000,4699.00
HD 219134 h,1.140,0.34000,2247.00000000,4913.00
HAT-P-36 b,1.277,1.84820,1.32734683,5620.00
91 Aqr b,1.170,3.20000,181.40000000,4665.00
CoRoT-9 b,1.066,0.84000,95.27265600,5625.00
YZ Cet c,0.093,0.00359,3.05989000,3151.00
Kepler-1704 b,1.066,4.16000,988.88112000,5746.00
GJ 1132 c,0.128,0.00831,8.92900000,3270.00
HD 6860 b,1.060,28.26000,663.87000000,3802.00
55 Cnc b,1.240,0.83060,14.65160000,5172.00
TRAPPIST-1 f,0.093,0.00327,9.20754000,2566.00
GJ 1214 b,0.245,0.02571,1.58040433,3250.00
55 Cnc f,0.677,0.14100,259.88000000,5172.00
Kepler-448 c,1.070,22.00000,2500.00000000,6466.33
HAT-P-13 b,1.272,0.85100,2.91625000,5653.00
HAT-P-43 b,1.216,0.66200,3.33264140,5693.00
WASP-104 b,1.137,1.27200,1.75541370,5475.00
WASP-66 b,1.400,2.35000,4.08605000,6600.00
KMT-2019-BLG-0298L b,1.200,1.81000,,
TOI-1694 c,1.230,1.05000,389.20000000,5066.40
TOI-2194 b,0.177,0.01450,15.33759700,4756.00
Kepler-93 c,,3.00000,1460.00000000,5669.00
HAT-P-15 b,1.060,1.94000,10.86350000,5568.00
WASP-93 b,1.597,1.47000,2.73253210,6700.00
WASP-129 b,0.930,1.00000,5.74814500,5900.00
HATS-28 b,1.194,0.67200,3.18107810,5498.00
HD 20794 d,0.182,0.01500,90.30900000,5401.00
KELT-17 b,1.525,1.31000,3.08017160,7454.00
WASP-118 b,1.440,0.51400,4.04604350,6410.00
WASP-53 b,1.074,2.13200,3.30984430,4953.00
LP 791-18 c,0.218,0.02234,4.98990930,2960.00
Kepler-1990 b,0.349,0.03380,1.73513619,5751.00
HATS-61 b,1.195,3.40000,7.81795300,5542.00
WASP-87 b,1.385,2.18000,1.68279500,6450.00
HATS-57 b,1.139,3.14700,2.35062100,5587.00
TOI-125 d,0.261,0.04279,19.98000000,5320.00
KELT-6 b,1.300,0.52000,7.84570000,6102.00
WASP-94 B b,1.260,0.61800,2.00839000,6040.00
TOI-178 g,0.256,0.01240,20.70950000,4316.00
HATS-10 b,0.969,0.52600,3.31284600,5880.00
47 UMa b,1.180,2.53000,1078.00000000,5872.00
6 Lyn b,1.190,2.01000,934.30000000,4938.00
CT Cha b,2.200,17.00000,,4403.00
HATS-75 b,0.884,0.49100,2.78865560,3790.40
BD+20 594 b,0.230,0.07000,41.68550000,5766.00
BD+48 738 b,1.240,0.91000,392.60000000,4414.00
BD+49 828 b,1.210,1.60000,2590.00000000,4943.00
TOI-451 b,0.170,0.01360,1.85870300,5550.00
CoRoT-16 b,1.170,0.53500,5.35227000,5650.00
K2-414 c,0.172,0.01380,6.66900000,4343.00
K2-412 b,0.189,0.01610,5.93820000,5590.00
BD-06 1339 c,0.747,0.17000,125.94000000,4324.00
K2-413 c,0.110,0.00644,5.33010000,4116.00
TOI-813 b,0.599,0.11400,83.89110000,5907.00
HD 15337 c,0.213,0.02552,17.17840000,5125.00
HD 108236 e,0.275,0.03060,19.59002500,5660.00
HD 213885 b,0.156,0.02778,1.00803500,5978.00
HR 858 d,0.193,0.01680,11.23000000,6201.00
TOI-5153 b,1.060,3.26000,20.33003000,6300.00
TOI-172 b,0.965,5.42000,9.47725000,5645.00
DE CVn b,1.100,12.02930,4098.10000000,3579.00
EPIC 205950854 c,0.117,0.00714,8.05072200,5502.70
EPIC 206042996 b,0.152,0.01110,5.29860000,4114.00
GQ Lup b,3.000,20.00000,,4360.00
TOI-431 c,0.133,0.00890,4.84940000,4850.00
TOI-451 d,0.363,0.04900,16.36498800,5550.00
TOI-500 c,0.187,0.01583,6.63560000,4440.00
WASP-163 b,1.202,1.87000,1.60968840,5500.00
TOI-558 b,1.086,3.61000,14.57407100,6466.00
TOI-564 b,1.020,1.46300,1.65114400,5640.00
TOI-640 b,1.771,0.88000,5.00377750,6460.00
Kepler-969 c,0.088,0.00295,1.68293460,5214.00
HAT-P-62 b,1.073,0.76100,2.64532350,5629.00
TOI-2046 b,1.440,2.30000,1.49718420,6250.00
TOI-905 b,1.171,0.66700,3.73949400,5570.00
TOI-2136 b,0.195,0.02004,7.85192800,3342.00
WASP-34 b,1.000,0.56000,4.31768000,5700.00
TOI-1130 c,1.500,0.97400,8.35038100,4250.00
TOI-2427 b,0.161,0.01230,1.30600110,4072.00
HD 63935 b,0.267,0.03398,9.05881100,5534.00
HD 178911 B b,1.120,8.03000,71.48400000,5588.00
HD 206893 c,1.460,12.70000,2090.00000000,6500.00
EPIC 206317286 b,0.086,0.00264,1.58252000,4864.00
OGLE-2017-BLG-1434L b,0.173,0.01394,,
GJ 1061 b,0.098,0.00431,3.20400000,2953.00
GJ 1061 c,0.105,0.00547,6.68900000,2953.00
EPIC 248847494 b,1.110,13.00000,3650.00000000,4898.00
HD 260655 c,0.137,0.00972,5.70588000,3803.00
HD 175607 b,0.263,0.02825,29.01000000,5392.00
HD 181720 b,1.250,0.40000,956.00000000,5736.00
HD 192699 b,1.190,2.09600,340.94000000,5041.00
HD 20782 b,1.210,1.48780,597.06430000,5782.13
HD 219415 b,1.230,1.00000,2093.30000000,4820.00
HD 34445 d,0.542,0.09700,117.87000000,5836.00
HD 3651 b,0.899,0.22800,62.25000000,5221.00
HD 37124 b,1.250,0.67500,154.37800000,5698.64
HD 37124 c,1.250,0.65200,885.50000000,5698.64
HD 37124 d,1.250,0.69600,1862.00000000,5698.64
HD 216770 b,1.260,0.57000,118.45000000,5399.00
HD 38801 b,1.110,9.69800,685.25000000,5338.00
HD 32518 b,1.170,3.04000,157.54000000,4580.00
HD 93351 c,1.100,13.07000,14010.29410000,5408.00
HD 81817 b,1.070,24.12800,1021.20159000,4140.00
HD 204313 c,0.385,0.05400,34.95875000,5776.00
GJ 2030 b,0.181,0.01500,2.38129000,5485.00
HD 4203 c,1.190,2.17000,6700.00000000,5582.00
HD 43691 b,1.180,2.55000,36.99870000,6093.00
HD 47186 c,1.160,0.35061,1353.60000000,5657.00
HD 4732 b,1.190,2.37000,360.20000000,4959.00
HD 41004 A b,1.180,2.54000,963.00000000,5310.00
HD 42012 b,1.210,1.60000,857.50000000,5405.00
HD 13908 c,1.150,5.13000,931.00000000,6255.00
HD 50499 c,1.170,2.93000,8619.90000000,6099.00
HD 65216 b,1.220,1.29500,577.60000000,5612.00
HD 51608 c,0.346,0.04500,95.94460000,5358.00
HD 52265 b,1.220,1.21000,119.27000000,6136.00
HD 5319 b,1.210,1.55600,637.10000000,4871.00
HD 5583 b,1.140,5.78000,139.35000000,4830.00
HD 8326 b,0.855,0.20955,158.99100000,4914.00
HD 59686 A b,1.130,6.92000,299.36000000,4658.00
HD 63454 b,1.098,0.25000,2.81805000,4812.00
HD 75784 c,1.140,5.64000,7900.00000000,4867.00
HD 50499 b,1.200,1.63600,2447.10000000,6102.00
HD 51608 b,0.323,0.04020,14.07260000,5358.00
HD 564 b,1.120,0.33000,492.30000000,5902.00
HD 109271 c,0.470,0.07600,30.93000000,5783.00
HD 114386 b,1.220,1.14000,937.70001000,4836.00
HD 115404 A c,1.110,10.31900,15319.22517000,5019.17
BD+63 1405 b,1.110,10.40000,1198.48000000,5000.00
HD 203387 b,1.170,3.48000,512.53520000,5174.32
HD 12648 b,1.200,1.96000,133.60001000,4835.00
HD 210193 b,1.270,0.48170,649.91800000,5790.00
HD 100546 b,6.900,752.00000,,10500.00
HD 10180 h,0.838,0.20300,2205.00000000,5911.00
HD 102195 b,1.270,0.41000,4.11377000,5301.00
HD 102329 b,1.120,8.16000,778.09998000,4745.00
HD 102843 b,1.170,0.35837,3090.94200000,5436.00
HD 141399 b,1.280,0.45100,94.44000000,5600.00
HD 217107 b,1.220,1.30000,7.12682000,5622.00
HD 217107 c,1.180,2.60000,4270.00000000,5575.00
HD 56957 b,1.140,5.91800,5859.08992000,5743.00
HD 183263 b,1.170,3.47100,624.87404000,5948.00
HD 12235 b,0.288,0.03300,4.36305000,5986.00
HD 11506 d,1.130,7.38300,14723.57452000,6183.00
HD 139357 b,1.080,19.87100,1124.79139000,4700.00
HD 145675 c,1.150,5.02500,15732.45889000,5314.94
HD 150706 b,1.180,2.43000,5894.00000000,5961.00
HD 103197 b,0.520,0.09000,47.84000000,5250.00
